ts_min,ltp,spread,imb,qi,cvd,quote_stab,cvd_delta,orb_up,orb_down,thrust_up,thrust_down
2025-08-29 16:36:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:37:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:38:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:39:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:40:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:41:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:42:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:43:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:44:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:45:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:46:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:47:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:48:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:49:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:50:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:51:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:52:00,24426.85,0.0,0.0,0.0,-269.0,1.0,0.0,False,False,False,False
2025-08-29 16:59:00,24426.85,0.0,0.0,0.0,0.0,0.9365384615384615,269.0,False,False,False,False
2025-08-29 17:00:00,24426.85,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:01:00,24426.85,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:02:00,24426.85,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:03:00,24426.85,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:04:00,24426.85,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:05:00,24426.85,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:06:00,24426.85,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:07:00,24426.85,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 14:01:00,53738.2,0.0,0.0,0.0,0.0,0.9734418604651162,0.0,False,False,False,False
2025-08-29 14:02:00,53744.5,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 14:03:00,53758.75,0.0,0.0,0.0,4.0,1.0,4.0,False,False,False,False
2025-08-29 14:04:00,53739.6,0.0,0.0,0.0,4.0,1.0,0.0,False,False,False,False
2025-08-29 14:05:00,53737.05,0.0,0.0,0.0,-5.0,1.0,-9.0,False,False,False,False
2025-08-29 14:06:00,53738.3,0.0,0.0,0.0,-9.0,1.0,-4.0,False,False,False,False
2025-08-29 14:07:00,53742.65,0.0,0.0,0.0,-11.0,1.0,-2.0,False,False,False,False
2025-08-29 14:08:00,53752.85,0.0,0.0,0.0,-9.0,1.0,2.0,False,False,False,False
2025-08-29 14:09:00,53759.85,0.0,0.0,0.0,-6.0,1.0,3.0,False,False,False,False
2025-08-29 14:10:00,53780.7,0.0,0.0,0.0,5.0,1.0,11.0,False,False,False,False
2025-08-29 14:11:00,53788.85,0.0,0.0,0.0,4.0,1.0,-1.0,False,False,False,False
2025-08-29 14:12:00,53792.75,0.0,0.0,0.0,20.0,1.0,16.0,False,False,False,False
2025-08-29 14:13:00,53792.95,0.0,0.0,0.0,14.0,1.0,-6.0,False,False,False,False
2025-08-29 14:14:00,53795.15,0.0,0.0,0.0,26.0,1.0,12.0,False,False,False,False
2025-08-29 14:15:00,53784.95,0.0,0.0,0.0,31.0,1.0,5.0,False,False,False,False
2025-08-29 14:16:00,53779.15,0.0,0.0,0.0,22.0,1.0,-9.0,False,False,False,False
2025-08-29 14:17:00,53782.15,0.0,0.0,0.0,28.0,1.0,6.0,False,False,False,False
2025-08-29 14:18:00,53784.45,0.0,0.0,0.0,29.0,1.0,1.0,False,False,False,False
2025-08-29 14:19:00,53781.2,0.0,0.0,0.0,31.0,1.0,2.0,False,False,False,False
2025-08-29 14:20:00,53769.65,0.0,0.0,0.0,29.0,1.0,-2.0,False,False,False,False
2025-08-29 14:21:00,53808.7,0.0,0.0,0.0,34.0,1.0,5.0,False,False,False,False
2025-08-29 14:22:00,53824.25,0.0,0.0,0.0,43.0,1.0,9.0,False,False,False,False
2025-08-29 14:23:00,53832.45,0.0,0.0,0.0,47.0,1.0,4.0,False,False,False,False
2025-08-29 14:24:00,53824.3,0.0,0.0,0.0,35.0,1.0,-12.0,False,False,False,False
2025-08-29 14:25:00,53815.3,0.0,0.0,0.0,31.0,1.0,-4.0,False,False,False,False
2025-08-29 14:26:00,53806.15,0.0,0.0,0.0,17.0,1.0,-14.0,False,False,False,False
2025-08-29 14:27:00,53782.9,0.0,0.0,0.0,6.0,1.0,-11.0,False,False,False,False
2025-08-29 14:28:00,53786.25,0.0,0.0,0.0,9.0,1.0,3.0,False,False,False,False
2025-08-29 14:29:00,53765.4,0.0,0.0,0.0,-1.0,1.0,-10.0,False,False,False,False
2025-08-29 14:30:00,53779.6,0.0,0.0,0.0,-4.0,1.0,-3.0,False,False,False,False
2025-08-29 14:31:00,53775.6,0.0,0.0,0.0,-18.0,1.0,-14.0,False,False,False,False
2025-08-29 14:32:00,53760.25,0.0,0.0,0.0,-27.0,1.0,-9.0,False,False,False,False
2025-08-29 14:33:00,53747.6,0.0,0.0,0.0,-32.0,1.0,-5.0,False,False,False,False
2025-08-29 14:34:00,53755.1,0.0,0.0,0.0,-25.0,1.0,7.0,False,False,False,False
2025-08-29 14:35:00,53751.95,0.0,0.0,0.0,-34.0,1.0,-9.0,False,False,False,False
2025-08-29 14:36:00,53752.6,0.0,0.0,0.0,-42.0,1.0,-8.0,False,False,False,False
2025-08-29 14:37:00,53750.55,0.0,0.0,0.0,-36.0,1.0,6.0,False,False,False,False
2025-08-29 14:38:00,53723.45,0.0,0.0,0.0,-50.0,1.0,-14.0,False,False,False,False
2025-08-29 14:39:00,53718.6,0.0,0.0,0.0,-52.0,1.0,-2.0,False,False,False,False
2025-08-29 14:40:00,53720.85,0.0,0.0,0.0,-46.0,1.0,6.0,False,False,False,False
2025-08-29 14:41:00,53721.2,0.0,0.0,0.0,-51.0,1.0,-5.0,False,False,False,False
2025-08-29 14:42:00,53704.3,0.0,0.0,0.0,-67.0,1.0,-16.0,False,False,False,False
2025-08-29 14:43:00,53701.5,0.0,0.0,0.0,-72.0,1.0,-5.0,False,False,False,False
2025-08-29 14:44:00,53700.25,0.0,0.0,0.0,-69.0,1.0,3.0,False,False,False,False
2025-08-29 14:45:00,53714.45,0.0,0.0,0.0,-72.0,1.0,-3.0,False,False,False,False
2025-08-29 14:46:00,53727.3,0.0,0.0,0.0,-71.0,1.0,1.0,False,False,False,False
2025-08-29 14:47:00,53718.65,0.0,0.0,0.0,-69.0,1.0,2.0,False,False,False,False
2025-08-29 14:48:00,53709.7,0.0,0.0,0.0,-80.0,1.0,-11.0,False,False,False,False
2025-08-29 14:49:00,53701.35,0.0,0.0,0.0,-82.0,1.0,-2.0,False,False,False,False
2025-08-29 14:50:00,53702.3,0.0,0.0,0.0,-69.0,1.0,13.0,False,False,False,False
2025-08-29 14:51:00,53696.2,0.0,0.0,0.0,-74.0,1.0,-5.0,False,False,False,False
2025-08-29 14:52:00,53687.7,0.0,0.0,0.0,-81.0,1.0,-7.0,False,False,False,False
2025-08-29 14:53:00,53695.5,0.0,0.0,0.0,-76.0,1.0,5.0,False,False,False,False
2025-08-29 14:54:00,53716.0,0.0,0.0,0.0,-73.0,1.0,3.0,False,False,False,False
2025-08-29 14:55:00,53722.5,0.0,0.0,0.0,-65.0,1.0,8.0,False,False,False,False
2025-08-29 14:56:00,53736.75,0.0,0.0,0.0,-51.0,1.0,14.0,False,False,False,False
2025-08-29 14:57:00,53732.75,0.0,0.0,0.0,-57.0,1.0,-6.0,False,False,False,False
2025-08-29 14:58:00,53729.75,0.0,0.0,0.0,-54.0,1.0,3.0,False,False,False,False
2025-08-29 14:59:00,53741.65,0.0,0.0,0.0,-51.0,1.0,3.0,False,False,False,False
2025-08-29 15:00:00,53704.6,0.0,0.0,0.0,-63.0,1.0,-12.0,False,False,False,False
2025-08-29 15:01:00,53700.95,0.0,0.0,0.0,-70.0,1.0,-7.0,False,False,False,False
2025-08-29 15:02:00,53694.3,0.0,0.0,0.0,-70.0,1.0,0.0,False,False,False,False
2025-08-29 15:03:00,53696.65,0.0,0.0,0.0,-69.0,1.0,1.0,False,False,False,False
2025-08-29 15:04:00,53685.45,0.0,0.0,0.0,-70.0,1.0,-1.0,False,False,False,False
2025-08-29 15:05:00,53692.75,0.0,0.0,0.0,-72.0,1.0,-2.0,False,False,False,False
2025-08-29 15:06:00,53689.0,0.0,0.0,0.0,-71.0,1.0,1.0,False,False,False,False
2025-08-29 15:07:00,53678.4,0.0,0.0,0.0,-79.0,1.0,-8.0,False,False,False,False
2025-08-29 15:08:00,53673.35,0.0,0.0,0.0,-81.0,1.0,-2.0,False,False,False,False
2025-08-29 15:09:00,53654.75,0.0,0.0,0.0,-89.0,1.0,-8.0,False,False,False,False
2025-08-29 15:10:00,53650.7,0.0,0.0,0.0,-91.0,1.0,-2.0,False,False,False,False
2025-08-29 15:11:00,53617.4,0.0,0.0,0.0,-104.0,1.0,-13.0,False,False,False,False
2025-08-29 15:12:00,53623.65,0.0,0.0,0.0,-101.0,1.0,3.0,False,False,False,False
2025-08-29 15:13:00,53627.2,0.0,0.0,0.0,-98.0,1.0,3.0,False,False,False,False
2025-08-29 15:14:00,53610.55,0.0,0.0,0.0,-99.0,1.0,-1.0,False,False,False,False
2025-08-29 15:15:00,53637.15,0.0,0.0,0.0,-100.0,1.0,-1.0,False,False,False,False
2025-08-29 15:16:00,53617.7,0.0,0.0,0.0,-102.0,1.0,-2.0,False,False,False,False
2025-08-29 15:17:00,53649.55,0.0,0.0,0.0,-89.0,1.0,13.0,False,False,False,False
2025-08-29 15:18:00,53648.35,0.0,0.0,0.0,-96.0,1.0,-7.0,False,False,False,False
2025-08-29 15:19:00,53656.4,0.0,0.0,0.0,-99.0,1.0,-3.0,False,False,False,False
2025-08-29 15:20:00,53661.95,0.0,0.0,0.0,-110.0,1.0,-11.0,False,False,False,False
2025-08-29 15:21:00,53676.25,0.0,0.0,0.0,-103.0,1.0,7.0,False,False,False,False
2025-08-29 15:22:00,53658.35,0.0,0.0,0.0,-119.0,1.0,-16.0,False,False,False,False
2025-08-29 15:23:00,53662.35,0.0,0.0,0.0,-118.0,1.0,1.0,False,False,False,False
2025-08-29 15:24:00,53662.75,0.0,0.0,0.0,-111.0,1.0,7.0,False,False,False,False
2025-08-29 15:25:00,53677.65,0.0,0.0,0.0,-97.0,1.0,14.0,False,False,False,False
2025-08-29 15:26:00,53648.1,0.0,0.0,0.0,-100.0,1.0,-3.0,False,False,False,False
2025-08-29 15:27:00,53667.5,0.0,0.0,0.0,-101.0,1.0,-1.0,False,False,False,False
2025-08-29 15:28:00,53679.2,0.0,0.0,0.0,-90.0,1.0,11.0,False,False,False,False
2025-08-29 15:29:00,53713.0,0.0,0.0,0.0,-80.0,1.0,10.0,False,False,False,False
2025-08-29 15:30:00,53692.5,0.0,0.0,0.0,-81.0,1.0,-1.0,False,False,False,False
2025-08-29 15:31:00,53655.65,0.0,0.0,0.0,-82.0,1.0,-1.0,False,False,False,False
2025-08-29 15:32:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:33:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:34:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:35:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:36:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:37:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:38:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:39:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:40:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:41:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:42:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:43:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:44:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:45:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:46:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:47:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:48:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:49:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:50:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:51:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:52:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:53:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:54:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:55:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:56:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:57:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:58:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 15:59:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:00:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:01:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:02:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:03:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:04:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:05:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:06:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:07:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:08:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:09:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:10:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:11:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:12:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:13:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:14:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:15:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:16:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:17:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:18:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:19:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:20:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:21:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:22:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:23:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:24:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:25:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:26:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:27:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:28:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:29:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:30:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:31:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:32:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:33:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:34:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:35:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:36:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:37:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:38:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:39:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:40:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:41:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:42:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:43:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:44:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:45:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:46:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:47:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:48:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:49:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:50:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:51:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:52:00,53655.65,0.0,0.0,0.0,-82.0,1.0,0.0,False,False,False,False
2025-08-29 16:59:00,53655.65,0.0,0.0,0.0,0.0,0.953,82.0,False,False,False,False
2025-08-29 17:00:00,53655.65,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:01:00,53655.65,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:02:00,53655.65,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:03:00,53655.65,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:04:00,53655.65,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:05:00,53655.65,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:06:00,53655.65,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:07:00,53655.65,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 17:08:00,53655.65,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False
2025-08-29 14:01:00,12501.5,0.0,0.0,0.0,4.0,0.9734418604651162,0.0,False,False,False,False
2025-08-29 14:02:00,12498.3,0.0,0.0,0.0,4.0,1.0,0.0,False,False,False,False
2025-08-29 14:03:00,12499.15,0.0,0.0,0.0,10.0,1.0,6.0,False,False,False,False
2025-08-29 14:04:00,12501.95,0.0,0.0,0.0,27.0,1.0,17.0,False,False,False,False
2025-08-29 14:05:00,12499.4,0.0,0.0,0.0,23.0,1.0,-4.0,False,False,False,False
2025-08-29 14:06:00,12499.75,0.0,0.0,0.0,17.0,1.0,-6.0,False,False,False,False
2025-08-29 14:07:00,12505.15,0.0,0.0,0.0,8.0,1.0,-9.0,False,False,False,False
2025-08-29 14:08:00,12511.55,0.0,0.0,0.0,26.0,1.0,18.0,False,False,False,False
2025-08-29 14:09:00,12511.2,0.0,0.0,0.0,23.0,1.0,-3.0,False,False,False,False
2025-08-29 14:10:00,12515.0,0.0,0.0,0.0,27.0,1.0,4.0,False,False,False,False
2025-08-29 14:11:00,12515.7,0.0,0.0,0.0,32.0,1.0,5.0,False,False,False,False
2025-08-29 14:12:00,12517.3,0.0,0.0,0.0,41.0,1.0,9.0,False,False,False,False
2025-08-29 14:13:00,12520.75,0.0,0.0,0.0,41.0,1.0,0.0,False,False,False,False
2025-08-29 14:14:00,12518.8,0.0,0.0,0.0,43.0,1.0,2.0,False,False,False,False
2025-08-29 14:15:00,12519.2,0.0,0.0,0.0,45.0,1.0,2.0,False,False,False,False
2025-08-29 14:16:00,12522.4,0.0,0.0,0.0,43.0,1.0,-2.0,False,False,False,False
2025-08-29 14:17:00,12521.8,0.0,0.0,0.0,49.0,1.0,6.0,False,False,False,False
2025-08-29 14:18:00,12515.5,0.0,0.0,0.0,37.0,1.0,-12.0,False,False,False,False
2025-08-29 14:19:00,12516.55,0.0,0.0,0.0,36.0,1.0,-1.0,False,False,False,False
2025-08-29 14:20:00,12512.85,0.0,0.0,0.0,32.0,1.0,-4.0,False,False,False,False
2025-08-29 14:21:00,12519.75,0.0,0.0,0.0,49.0,1.0,17.0,False,False,False,False
2025-08-29 14:22:00,12522.65,0.0,0.0,0.0,55.0,1.0,6.0,False,False,False,False
2025-08-29 14:23:00,12518.5,0.0,0.0,0.0,43.0,1.0,-12.0,False,False,False,False
2025-08-29 14:24:00,12512.55,0.0,0.0,0.0,30.0,1.0,-13.0,False,False,False,False
2025-08-29 14:25:00,12510.9,0.0,0.0,0.0,22.0,1.0,-8.0,False,False,False,False
2025-08-29 14:26:00,12503.0,0.0,0.0,0.0,-5.0,1.0,-27.0,False,False,False,False
2025-08-29 14:27:00,12501.95,0.0,0.0,0.0,-2.0,1.0,3.0,False,False,False,False
2025-08-29 14:28:00,12503.7,0.0,0.0,0.0,3.0,1.0,5.0,False,False,False,False
2025-08-29 14:29:00,12501.5,0.0,0.0,0.0,-5.0,1.0,-8.0,False,False,False,False
2025-08-29 14:30:00,12501.05,0.0,0.0,0.0,-9.0,1.0,-4.0,False,False,False,False
2025-08-29 14:31:00,12502.15,0.0,0.0,0.0,-1.0,1.0,8.0,False,False,False,False
2025-08-29 14:32:00,12498.6,0.0,0.0,0.0,-1.0,1.0,0.0,False,False,False,False
2025-08-29 14:33:00,12499.0,0.0,0.0,0.0,6.0,1.0,7.0,False,False,False,False
2025-08-29 14:34:00,12502.0,0.0,0.0,0.0,10.0,1.0,4.0,False,False,False,False
2025-08-29 14:35:00,12503.25,0.0,0.0,0.0,11.0,1.0,1.0,False,False,False,False
2025-08-29 14:36:00,12502.15,0.0,0.0,0.0,12.0,1.0,1.0,False,False,False,False
2025-08-29 14:37:00,12499.5,0.0,0.0,0.0,21.0,1.0,9.0,False,False,False,False
2025-08-29 14:38:00,12495.0,0.0,0.0,0.0,6.0,1.0,-15.0,False,False,False,False
2025-08-29 14:39:00,12491.65,0.0,0.0,0.0,3.0,1.0,-3.0,False,False,False,False
2025-08-29 14:40:00,12490.7,0.0,0.0,0.0,3.0,1.0,0.0,False,False,False,False
2025-08-29 14:41:00,12491.55,0.0,0.0,0.0,-2.0,1.0,-5.0,False,False,False,False
2025-08-29 14:42:00,12489.65,0.0,0.0,0.0,-10.0,1.0,-8.0,False,False,False,False
2025-08-29 14:43:00,12488.1,0.0,0.0,0.0,3.0,1.0,13.0,False,False,False,False
2025-08-29 14:44:00,12485.85,0.0,0.0,0.0,2.0,1.0,-1.0,False,False,False,False
2025-08-29 14:45:00,12487.85,0.0,0.0,0.0,1.0,1.0,-1.0,False,False,False,False
2025-08-29 14:46:00,12491.45,0.0,0.0,0.0,4.0,1.0,3.0,False,False,False,False
2025-08-29 14:47:00,12492.65,0.0,0.0,0.0,9.0,1.0,5.0,False,False,False,False
2025-08-29 14:48:00,12495.2,0.0,0.0,0.0,13.0,1.0,4.0,False,False,False,False
2025-08-29 14:49:00,12492.0,0.0,0.0,0.0,8.0,1.0,-5.0,False,False,False,False
2025-08-29 14:50:00,12491.5,0.0,0.0,0.0,16.0,1.0,8.0,False,False,False,False
2025-08-29 14:51:00,12487.3,0.0,0.0,0.0,6.0,1.0,-10.0,False,False,False,False
2025-08-29 14:52:00,12481.05,0.0,0.0,0.0,-4.0,1.0,-10.0,False,False,False,False
2025-08-29 14:53:00,12479.9,0.0,0.0,0.0,-13.0,1.0,-9.0,False,False,False,False
2025-08-29 14:54:00,12481.25,0.0,0.0,0.0,-8.0,1.0,5.0,False,False,False,False
2025-08-29 14:55:00,12484.4,0.0,0.0,0.0,6.0,1.0,14.0,False,False,False,False
2025-08-29 14:56:00,12489.85,0.0,0.0,0.0,17.0,1.0,11.0,False,False,False,False
2025-08-29 14:57:00,12488.6,0.0,0.0,0.0,8.0,1.0,-9.0,False,False,False,False
2025-08-29 14:58:00,12488.65,0.0,0.0,0.0,12.0,1.0,4.0,False,False,False,False
2025-08-29 14:59:00,12491.95,0.0,0.0,0.0,6.0,1.0,-6.0,False,False,False,False
2025-08-29 15:00:00,12476.9,0.0,0.0,0.0,-10.0,1.0,-16.0,False,False,False,False
2025-08-29 15:01:00,12467.4,0.0,0.0,0.0,-29.0,1.0,-19.0,False,False,False,False
2025-08-29 15:02:00,12469.0,0.0,0.0,0.0,-26.0,1.0,3.0,False,False,False,False
2025-08-29 15:03:00,12469.95,0.0,0.0,0.0,-29.0,1.0,-3.0,False,False,False,False
2025-08-29 15:04:00,12467.7,0.0,0.0,0.0,-39.0,1.0,-10.0,False,False,False,False
2025-08-29 15:05:00,12464.65,0.0,0.0,0.0,-46.0,1.0,-7.0,False,False,False,False
